data,regiao,classe,consumo,consumidores
2010-01-02,Sudeste,Residencial,4805332.0,26713269
2010-01-02,Sudeste,Rural,486829.0,1054078
2010-01-02,Sul,Comercial,1063736.0,801308
2010-01-02,Sul,Industrial,2363640.0,184958
2010-01-02,Sul,Outros,442904.0,100143
2010-01-02,Sul,Residencial,1489158.0,7945413
2010-01-02,Sul,Rural,619909.0,910372
2010-01-03,Centro-Oeste,Comercial,478299.0,443378
2010-01-03,Centro-Oeste,Industrial,538018.0,33619
2010-01-03,Centro-Oeste,Outros,309789.0,46570
2010-01-03,Centro-Oeste,Residencial,685415.0,4023178
2010-01-03,Centro-Oeste,Rural,157176.0,379880
2010-01-03,Nordeste,Comercial,907111.0,1092621
2010-01-03,Nordeste,Industrial,2545879.0,70744
2010-01-03,Nordeste,Outros,706864.0,226859
2010-01-03,Nordeste,Residencial,1671008.0,14635206
2010-01-03,Nordeste,Rural,288099.0,971851
2010-01-03,Norte,Comercial,276651.0,293426
2010-01-03,Norte,Industrial,1087391.0,13078
2010-01-03,Norte,Outros,228828.8,43891
2010-01-03,Norte,Residencial,466995.0,3031563
2010-01-03,Norte,Rural,47457.0,327603
2010-01-03,Sudeste,Comercial,3408517.0,2175789
2010-01-03,Sudeste,Industrial,8094400.0,234118
2010-01-03,Sudeste,Outros,1703620.0,220150
2010-01-03,Sudeste,Residencial,4841148.0,26787133
2010-01-03,Sudeste,Rural,474231.0,1066926
2010-01-03,Sul,Comercial,1091851.0,813701
2010-01-03,Sul,Industrial,2500191.0,192295
2010-01-03,Sul,Outros,493110.0,101681
2010-01-03,Sul,Residencial,1488181.0,8062997
2010-01-03,Sul,Rural,626652.0,939643
2010-01-04,Centro-Oeste,Comercial,471662.0,445621
2010-01-04,Centro-Oeste,Industrial,541330.0,33937
2010-01-04,Centro-Oeste,Outros,318958.0,46509
2010-01-04,Centro-Oeste,Residencial,688573.0,4040663
2010-01-04,Centro-Oeste,Rural,167897.0,381128
2010-01-04,Nordeste,Comercial,860800.0,1096819
2010-01-04,Nordeste,Industrial,2413117.0,70908
2010-01-04,Nordeste,Outros,699935.0,227384
2010-01-04,Nordeste,Residencial,1659728.0,14709817
2010-01-04,Nordeste,Rural,250460.0,961747
2010-01-04,Norte,Comercial,286058.0,295667
2010-01-04,Norte,Industrial,1075714.0,13141
2010-01-04,Norte,Outros,249486.5,44082
2010-01-04,Norte,Residencial,487028.0,3047228
2010-01-04,Norte,Rural,47729.0,329841
2010-01-04,Sudeste,Comercial,3346021.0,2173807
2010-01-04,Sudeste,Industrial,8406675.0,233509
2010-01-04,Sudeste,Outros,1730922.0,221219
2010-01-04,Sudeste,Residencial,4871630.0,26809655
2010-01-04,Sudeste,Rural,469874.0,1063627
2010-01-04,Sul,Comercial,1045106.0,809618
2010-01-04,Sul,Industrial,2484250.0,190786
2010-01-04,Sul,Outros,474050.0,101372
2010-01-04,Sul,Residencial,1443291.0,8030950
2010-01-04,Sul,Rural,535566.0,928383
2010-01-05,Centro-Oeste,Comercial,449067.0,447026
2010-01-05,Centro-Oeste,Industrial,544008.0,34152
2010-01-05,Centro-Oeste,Outros,317620.0,46773
2010-01-05,Centro-Oeste,Residencial,669588.0,4054840
2010-01-05,Centro-Oeste,Rural,210530.0,382683
2010-01-05,Nordeste,Comercial,871460.0,1100644
2010-01-05,Nordeste,Industrial,2498868.0,71042
2010-01-05,Nordeste,Outros,706453.0,228432
2010-01-05,Nordeste,Residencial,1616156.0,14783702
2010-01-05,Nordeste,Rural,266695.0,951471
2010-01-05,Norte,Comercial,285313.0,297441
2010-01-05,Norte,Industrial,1117008.0,13109
2010-01-05,Norte,Outros,244414.0,44383
2010-01-05,Norte,Residencial,479188.0,3058967
2010-01-05,Norte,Rural,49517.0,331699
2010-01-05,Sudeste,Comercial,3122012.0,2175839
2010-01-05,Sudeste,Industrial,8324792.0,233815
2010-01-05,Sudeste,Outros,1680040.0,222122
2010-01-05,Sudeste,Residencial,4594567.0,26860681
2010-01-05,Sudeste,Rural,518781.0,1066567
2010-01-05,Sul,Comercial,929995.0,810171
2010-01-05,Sul,Industrial,2540499.0,190360
2010-01-05,Sul,Outros,466483.0,101336
2010-01-05,Sul,Residencial,1349500.0,8037158
2010-01-05,Sul,Rural,444424.0,930297
2010-01-06,Centro-Oeste,Comercial,436909.0,447971
2010-01-06,Centro-Oeste,Industrial,555482.0,34407
2010-01-06,Centro-Oeste,Outros,313058.0,47055
2010-01-06,Centro-Oeste,Residencial,667520.0,4068220
2010-01-06,Centro-Oeste,Rural,227203.0,384960
2010-01-06,Nordeste,Comercial,842657.0,1105080
2010-01-06,Nordeste,Industrial,2475946.0,70894
2010-01-06,Nordeste,Outros,699979.0,228829
2010-01-06,Nordeste,Residencial,1601998.0,14839746
2010-01-06,Nordeste,Rural,285140.0,955237
2010-01-06,Norte,Comercial,294885.0,298688
2010-01-06,Norte,Industrial,1102059.0,13190
2010-01-06,Norte,Outros,252246.0,44625
2010-01-06,Norte,Residencial,497484.0,3071914
2010-01-06,Norte,Rural,51570.0,333709
2010-01-06,Sudeste,Comercial,2950238.0,2175146
2010-01-06,Sudeste,Industrial,8546983.0,233968
2010-01-06,Sudeste,Outros,1662620.0,223072
2010-01-06,Sudeste,Residencial,4520711.0,26902855
2010-01-06,Sudeste,Rural,532152.0,1074983
2010-01-06,Sul,Comercial,895372.0,811089
2010-01-06,Sul,Industrial,2499092.0,192033
2010-01-06,Sul,Outros,459614.0,101468
2010-01-06,Sul,Residencial,1388083.0,8051319
2010-01-06,Sul,Rural,410458.0,931471
2010-01-07,Centro-Oeste,Comercial,419079.0,448587
2010-01-07,Centro-Oeste,Industrial,572328.0,34753
2010-01-07,Centro-Oeste,Outros,302783.0,47152
2010-01-07,Centro-Oeste,Residencial,635114.0,4083799
2010-01-07,Centro-Oeste,Rural,236558.0,387293
2010-01-07,Nordeste,Comercial,802952.0,1106941
2010-01-07,Nordeste,Industrial,2529928.0,71118
2010-01-07,Nordeste,Outros,671707.0,229915
2010-01-07,Nordeste,Residencial,1541855.0,14903913
2010-01-07,Nordeste,Rural,297840.0,957830
2010-01-07,Norte,Comercial,287235.0,299983
2010-01-07,Norte,Industrial,1123716.0,13164
2010-01-07,Norte,Outros,241667.0,45106
2010-01-07,Norte,Residencial,490071.0,3088182
2010-01-07,Norte,Rural,53099.0,335936
2010-01-07,Sudeste,Comercial,2820500.0,2177582
2010-01-07,Sudeste,Industrial,8520574.0,234588
2010-01-07,Sudeste,Outros,1630879.0,224201
2010-01-07,Sudeste,Residencial,4385968.0,26964956
2010-01-07,Sudeste,Rural,578556.0,1079768
2010-01-07,Sul,Comercial,893902.0,817020
2010-01-07,Sul,Industrial,2556817.0,191228
2010-01-07,Sul,Outros,453171.0,101590
2010-01-07,Sul,Residencial,1394531.0,8086149
2010-01-07,Sul,Rural,408519.0,932600
2010-01-08,Centro-Oeste,Comercial,430695.0,449954
2010-01-08,Centro-Oeste,Industrial,575311.0,35017
2010-01-08,Centro-Oeste,Outros,306628.0,47382
2010-01-08,Centro-Oeste,Residencial,677680.0,4097034
2010-01-08,Centro-Oeste,Rural,249218.0,390043
2010-01-08,Nordeste,Comercial,809353.0,1109529
2010-01-08,Nordeste,Industrial,2501509.0,71065
2010-01-08,Nordeste,Outros,702998.0,230298
2010-01-08,Nordeste,Residencial,1512802.0,14964027
2010-01-08,Nordeste,Rural,306531.0,959604
2010-01-08,Norte,Comercial,293976.0,301474
2010-01-08,Norte,Industrial,1147489.0,13174
2010-01-08,Norte,Outros,241614.2,45277
2010-01-08,Norte,Residencial,492103.0,3101738
2010-01-08,Norte,Rural,53356.0,338353
2010-01-08,Sudeste,Comercial,3001909.0,2176648
2010-01-08,Sudeste,Industrial,8694721.0,234833
2010-01-08,Sudeste,Outros,1664208.0,224810
2010-01-08,Sudeste,Residencial,4674267.0,27073752
2010-01-08,Sudeste,Rural,621527.0,1083349
2010-01-08,Sul,Comercial,915299.0,818559
2010-01-08,Sul,Industrial,2537355.0,192344
2010-01-08,Sul,Outros,446124.0,101817
2010-01-08,Sul,Residencial,1455445.0,8107139
2010-01-08,Sul,Rural,401276.0,934781
2010-01-09,Centro-Oeste,Comercial,467416.0,452749
2010-01-09,Centro-Oeste,Industrial,567371.0,35446
2010-01-09,Centro-Oeste,Outros,325697.0,47511
2010-01-09,Centro-Oeste,Residencial,705315.0,4113578
2010-01-09,Centro-Oeste,Rural,248470.0,392586
2010-01-09,Nordeste,Comercial,823253.0,1112803
2010-01-09,Nordeste,Industrial,2489714.0,70751
2010-01-09,Nordeste,Outros,697874.0,231941
2010-01-09,Nordeste,Residencial,1550927.0,15007137
2010-01-09,Nordeste,Rural,334526.0,958739
2010-01-09,Norte,Comercial,310910.0,302723
2010-01-09,Norte,Industrial,1131039.0,13228
2010-01-09,Norte,Outros,255726.5,45621
2010-01-09,Norte,Residencial,529944.0,3115681
2010-01-09,Norte,Rural,52292.0,340601
2010-01-09,Sudeste,Comercial,3116562.0,2179804
2010-01-09,Sudeste,Industrial,8725859.0,235025
2010-01-09,Sudeste,Outros,1721341.0,224737
2010-01-09,Sudeste,Residencial,4715169.0,27135959
2010-01-09,Sudeste,Rural,701303.0,1086505
2010-01-09,Sul,Comercial,939703.0,820469
2010-01-09,Sul,Industrial,2491263.0,193669
2010-01-09,Sul,Outros,465838.0,102055
2010-01-09,Sul,Residencial,1402641.0,8124469
2010-01-09,Sul,Rural,412117.5,934592
2010-01-10,Centro-Oeste,Comercial,480282.0,451695
2010-01-10,Centro-Oeste,Industrial,553389.0,35254
2010-01-10,Centro-Oeste,Outros,333288.0,47700
2010-01-10,Centro-Oeste,Residencial,721029.0,4127570
2010-01-10,Centro-Oeste,Rural,205591.0,395335
2010-01-10,Nordeste,Comercial,868076.0,1116981
2010-01-10,Nordeste,Industrial,2574711.0,71018
2010-01-10,Nordeste,Outros,714819.0,234123
2010-01-10,Nordeste,Residencial,1608710.0,15079155
2010-01-10,Nordeste,Rural,356928.0,993543
2010-01-10,Norte,Comercial,316766.0,303837
2010-01-10,Norte,Industrial,1153543.0,13222
2010-01-10,Norte,Outros,260023.5,45656
2010-01-10,Norte,Residencial,541500.0,3130041
2010-01-10,Norte,Rural,53865.0,343391
2010-01-10,Sudeste,Comercial,3132785.0,2180248
2010-01-10,Sudeste,Industrial,8657739.0,235161
2010-01-10,Sudeste,Outros,1691547.0,225243
2010-01-10,Sudeste,Residencial,4722642.0,27170517
2010-01-10,Sudeste,Rural,613385.0,1099486
2010-01-10,Sul,Comercial,914797.0,815321
2010-01-10,Sul,Industrial,2494709.0,192925
2010-01-10,Sul,Outros,452146.0,101882
2010-01-10,Sul,Residencial,1357167.0,8058053
2010-01-10,Sul,Rural,409487.5,927492
2010-01-11,Centro-Oeste,Comercial,474647.0,454478
2010-01-11,Centro-Oeste,Industrial,534564.0,35356
2010-01-11,Centro-Oeste,Outros,327408.0,47994
2010-01-11,Centro-Oeste,Residencial,706899.0,4137369
2010-01-11,Centro-Oeste,Rural,167908.0,396770
2010-01-11,Nordeste,Comercial,910543.0,1119114
2010-01-11,Nordeste,Industrial,2458766.0,71078
2010-01-11,Nordeste,Outros,728784.0,235361
2010-01-11,Nordeste,Residencial,1696902.0,15147229
2010-01-11,Nordeste,Rural,341441.0,986193
2010-01-11,Norte,Comercial,308172.0,304959
2010-01-11,Norte,Industrial,1123001.0,13230
2010-01-11,Norte,Outros,252037.6,45792
2010-01-11,Norte,Residencial,525898.0,3142078
2010-01-11,Norte,Rural,52948.0,346472
2010-01-11,Sudeste,Comercial,3179251.0,2182881
2010-01-11,Sudeste,Industrial,8702507.0,235407
2010-01-11,Sudeste,Outros,1615868.0,225629
2010-01-11,Sudeste,Residencial,4672324.0,27245373
2010-01-11,Sudeste,Rural,539557.0,1103473
2010-01-11,Sul,Comercial,960696.0,829290
2010-01-11,Sul,Industrial,2497801.0,199703
2010-01-11,Sul,Outros,466047.0,103140
2010-01-11,Sul,Residencial,1360716.0,8228165
2010-01-11,Sul,Rural,473295.7,947377
2010-01-12,Centro-Oeste,Comercial,484237.0,458763
2010-01-12,Centro-Oeste,Industrial,528846.0,35160
2010-01-12,Centro-Oeste,Outros,324673.0,48058
2010-01-12,Centro-Oeste,Residencial,708846.0,4150745
2010-01-12,Centro-Oeste,Rural,148037.0,399462
2010-01-12,Nordeste,Comercial,958912.0,1120129
2010-01-12,Nordeste,Industrial,2383534.0,70768
2010-01-12,Nordeste,Outros,759207.0,236336
2010-01-12,Nordeste,Residencial,1725786.0,15203903
2010-01-12,Nordeste,Rural,338326.0,983658
2010-01-12,Norte,Comercial,304723.0,305844
2010-01-12,Norte,Industrial,1139047.0,13212
2010-01-12,Norte,Outros,254465.7,45940
2010-01-12,Norte,Residencial,509429.0,3154348
2010-01-12,Norte,Rural,52881.0,349529
2010-01-12,Sudeste,Comercial,3524145.0,2190840
2010-01-12,Sudeste,Industrial,8611134.0,235933
2010-01-12,Sudeste,Outros,1758699.0,227354
2010-01-12,Sudeste,Residencial,4941867.0,27297941
2010-01-12,Sudeste,Rural,470414.0,1111140
2010-01-12,Sul,Comercial,1033456.0,826344
2010-01-12,Sul,Industrial,2506253.0,198519
2010-01-12,Sul,Outros,488956.0,103260
2010-01-12,Sul,Residencial,1415916.0,8199142
2010-01-12,Sul,Rural,584649.7,940768
2011-01-01,Centro-Oeste,Comercial,463075.0,460031
2011-01-01,Centro-Oeste,Industrial,524730.0,35092
2011-01-01,Centro-Oeste,Outros,299176.0,48040
2011-01-01,Centro-Oeste,Residencial,704339.0,4164214
2011-01-01,Centro-Oeste,Rural,145242.0,405098
2011-01-01,Nordeste,Comercial,900535.0,1125000
2011-01-01,Nordeste,Industrial,2299052.0,70792
2011-01-01,Nordeste,Outros,736344.0,235000
2011-01-01,Nordeste,Residencial,1751761.0,15278462
2011-01-01,Nordeste,Rural,300908.0,986985
2011-01-01,Norte,Comercial,287442.0,306433
2011-01-01,Norte,Industrial,1143714.0,13119
2011-01-01,Norte,Outros,235003.3,46036
2011-01-01,Norte,Residencial,496172.0,3171481
2011-01-01,Norte,Rural,53424.0,352034
2011-01-01,Sudeste,Comercial,3487149.0,2198863
2011-01-01,Sudeste,Industrial,8236130.0,235856
2011-01-01,Sudeste,Outros,1801065.0,226518
2011-01-01,Sudeste,Residencial,5255305.0,27340977
2011-01-01,Sudeste,Rural,468045.0,1116012
2011-01-01,Sul,Comercial,1111866.0,828858
2011-01-01,Sul,Industrial,2263560.0,199247
2011-01-01,Sul,Outros,493181.0,103533
2011-01-01,Sul,Residencial,1602622.0,8228857
2011-01-01,Sul,Rural,813904.0,943423
2011-01-02,Centro-Oeste,Comercial,474008.0,461746
2011-01-02,Centro-Oeste,Industrial,549480.0,35165
2011-01-02,Centro-Oeste,Outros,306545.0,48187
2011-01-02,Centro-Oeste,Residencial,672452.0,4175610
2011-01-02,Centro-Oeste,Rural,153835.0,397322
2011-01-02,Nordeste,Comercial,863871.0,1125449
2011-01-02,Nordeste,Industrial,2100852.0,70715
2011-01-02,Nordeste,Outros,668537.0,237257
2011-01-02,Nordeste,Residencial,1597702.0,15350840
2011-01-02,Nordeste,Rural,271677.0,972875
2011-01-02,Norte,Comercial,269817.0,307618
2011-01-02,Norte,Industrial,1072677.0,13140
2011-01-02,Norte,Outros,215966.7,46281
2011-01-02,Norte,Residencial,452353.0,3186317
2011-01-02,Norte,Rural,52468.0,354835
2011-01-02,Sudeste,Comercial,3573759.0,2208675
2011-01-02,Sudeste,Industrial,8295036.0,236251
2011-01-02,Sudeste,Outros,1775662.0,226974
2011-01-02,Sudeste,Residencial,5083728.0,27428020
2011-01-02,Sudeste,Rural,490084.0,1121411
2011-01-02,Sul,Comercial,1149499.0,829927
2011-01-02,Sul,Industrial,2468655.0,199377
2011-01-02,Sul,Outros,487586.0,103592
2011-01-02,Sul,Residencial,1598947.0,8247355
2011-01-02,Sul,Rural,799720.0,944389
2011-01-03,Centro-Oeste,Comercial,491601.0,464255
2011-01-03,Centro-Oeste,Industrial,608079.0,35436
2011-01-03,Centro-Oeste,Outros,306328.0,48323
2011-01-03,Centro-Oeste,Residencial,697532.0,4191320
2011-01-03,Centro-Oeste,Rural,157591.0,406718
2011-01-03,Nordeste,Comercial,915968.0,1128493
2011-01-03,Nordeste,Industrial,2436151.0,70488
2011-01-03,Nordeste,Outros,720412.0,237918
2011-01-03,Nordeste,Residencial,1713392.0,15403344
2011-01-03,Nordeste,Rural,240913.0,972290
2011-01-03,Norte,Comercial,281341.0,309122
2011-01-03,Norte,Industrial,1198426.0,13134
2011-01-03,Norte,Outros,228495.1,46399
2011-01-03,Norte,Residencial,477637.0,3205991
2011-01-03,Norte,Rural,50029.0,356241
2011-01-03,Sudeste,Comercial,3553530.0,2214249
2011-01-03,Sudeste,Industrial,8345401.0,236324
2011-01-03,Sudeste,Outros,1867664.0,229076
2011-01-03,Sudeste,Residencial,5128653.0,27437615
2011-01-03,Sudeste,Rural,495601.0,1124899
2011-01-03,Sul,Comercial,1130888.0,847300
2011-01-03,Sul,Industrial,2600288.0,200421
2011-01-03,Sul,Outros,481950.0,103891
2011-01-03,Sul,Residencial,1490633.0,8261504
2011-01-03,Sul,Rural,732187.0,942682
2011-01-04,Centro-Oeste,Comercial,511819.0,465419
2011-01-04,Centro-Oeste,Industrial,595285.0,35669
2011-01-04,Centro-Oeste,Outros,321977.0,48489
2011-01-04,Centro-Oeste,Residencial,712847.0,4207032
2011-01-04,Centro-Oeste,Rural,168909.0,408145
2011-01-04,Nordeste,Comercial,906484.0,1129056
2011-01-04,Nordeste,Industrial,2406830.0,70411
2011-01-04,Nordeste,Outros,713861.0,238341
2011-01-04,Nordeste,Residencial,1681904.0,15454459
2011-01-04,Nordeste,Rural,257475.0,973668
2011-01-04,Norte,Comercial,287353.0,310345
2011-01-04,Norte,Industrial,1170586.0,13064
2011-01-04,Norte,Outros,239008.0,46524
2011-01-04,Norte,Residencial,471596.0,3224040
2011-01-04,Norte,Rural,50120.0,357447
2011-01-04,Sudeste,Comercial,3512605.0,2242930
2011-01-04,Sudeste,Industrial,8606025.0,236154
2011-01-04,Sudeste,Outros,1849995.0,228534
2011-01-04,Sudeste,Residencial,4937010.0,27471474
2011-01-04,Sudeste,Rural,463396.0,1130286
2011-01-04,Sul,Comercial,1079477.0,852526
2011-01-04,Sul,Industrial,2555782.0,201757
2011-01-04,Sul,Outros,485799.0,104195
2011-01-04,Sul,Residencial,1433329.0,8284847
2011-01-04,Sul,Rural,628846.0,940166
2011-01-05,Centro-Oeste,Comercial,487547.0,467261
2011-01-05,Centro-Oeste,Industrial,629808.0,35892
2011-01-05,Centro-Oeste,Outros,315468.0,48633
2011-01-05,Centro-Oeste,Residencial,704884.0,4226893
2011-01-05,Centro-Oeste,Rural,209112.0,410272
2011-01-05,Nordeste,Comercial,871547.0,1132000
2011-01-05,Nordeste,Industrial,2400047.0,70354
2011-01-05,Nordeste,Outros,709241.0,238999
2011-01-05,Nordeste,Residencial,1662459.0,15504350
2011-01-05,Nordeste,Rural,256016.0,971289
2011-01-05,Norte,Comercial,296332.0,313201
2011-01-05,Norte,Industrial,1189244.0,13089
2011-01-05,Norte,Outros,238378.4,46763
2011-01-05,Norte,Residencial,487643.0,3243483
2011-01-05,Norte,Rural,51297.0,359873
2011-01-05,Sudeste,Comercial,3310453.0,2252735
2011-01-05,Sudeste,Industrial,8421831.0,237707
2011-01-05,Sudeste,Outros,1812960.0,229209
2011-01-05,Sudeste,Residencial,4856402.0,27618710
2011-01-05,Sudeste,Rural,507334.0,1142061
2011-01-05,Sul,Comercial,1036168.0,859074
2011-01-05,Sul,Industrial,2613650.0,203631
2011-01-05,Sul,Outros,483638.0,104726
2011-01-05,Sul,Residencial,1426433.0,8315836
2011-01-05,Sul,Rural,588095.0,937681
2011-01-06,Centro-Oeste,Comercial,458609.0,469079
2011-01-06,Centro-Oeste,Industrial,624375.0,36145
2011-01-06,Centro-Oeste,Outros,313168.0,48810
2011-01-06,Centro-Oeste,Residencial,659843.0,4244609
2011-01-06,Centro-Oeste,Rural,222227.0,411536
2011-01-06,Nordeste,Comercial,853586.0,1137011
2011-01-06,Nordeste,Industrial,2373296.0,70202
2011-01-06,Nordeste,Outros,700874.0,240141
2011-01-06,Nordeste,Residencial,1605866.0,15560318
2011-01-06,Nordeste,Rural,275421.0,970547
2011-01-06,Norte,Comercial,317205.0,315539
2011-01-06,Norte,Industrial,1177387.0,13091
2011-01-06,Norte,Outros,253130.7,47137
2011-01-06,Norte,Residencial,520799.0,3262159
2011-01-06,Norte,Rural,55082.0,362368
2011-01-06,Sudeste,Comercial,3113468.0,2249572
2011-01-06,Sudeste,Industrial,8614877.0,237359
2011-01-06,Sudeste,Outros,1768081.0,229494
2011-01-06,Sudeste,Residencial,4678006.0,27620692
2011-01-06,Sudeste,Rural,563102.0,1141959
2011-01-06,Sul,Comercial,975806.0,875237
2011-01-06,Sul,Industrial,2597122.0,205298
2011-01-06,Sul,Outros,480418.0,104569
2011-01-06,Sul,Residencial,1403302.0,8295878
2011-01-06,Sul,Rural,554523.0,936796
2011-01-07,Centro-Oeste,Comercial,458793.0,471220
2011-01-07,Centro-Oeste,Industrial,647774.0,36412
2011-01-07,Centro-Oeste,Outros,301676.0,48955
2011-01-07,Centro-Oeste,Residencial,673879.0,4259932
2011-01-07,Centro-Oeste,Rural,233594.0,412539
2011-01-07,Nordeste,Comercial,843446.0,1138752
2011-01-07,Nordeste,Industrial,2474532.0,70086
2011-01-07,Nordeste,Outros,695222.0,240861
2011-01-07,Nordeste,Residencial,1639149.0,15615761
2011-01-07,Nordeste,Rural,284273.0,975294
2011-01-07,Norte,Comercial,312853.0,316432
2011-01-07,Norte,Industrial,1216444.0,13120
2011-01-07,Norte,Outros,250991.6,47439
2011-01-07,Norte,Residencial,513870.0,3277486
2011-01-07,Norte,Rural,57357.0,364131
2011-01-07,Sudeste,Comercial,3078427.0,2253595
2011-01-07,Sudeste,Industrial,8522025.0,233941
2011-01-07,Sudeste,Outros,1757551.0,230470
2011-01-07,Sudeste,Residencial,4784552.0,27725178
2011-01-07,Sudeste,Rural,589073.0,1149162
2011-01-07,Sul,Comercial,960757.0,883975
2011-01-07,Sul,Industrial,2574899.0,207954
2011-01-07,Sul,Outros,482363.0,105436
2011-01-07,Sul,Residencial,1516995.0,8369087
2011-01-07,Sul,Rural,546797.0,942544
2011-01-08,Centro-Oeste,Comercial,486099.0,472503
2011-01-08,Centro-Oeste,Industrial,662981.0,36681
2011-01-08,Centro-Oeste,Outros,311943.0,49187
2011-01-08,Centro-Oeste,Residencial,689462.0,4275845
2011-01-08,Centro-Oeste,Rural,258768.0,414054
2011-01-08,Nordeste,Comercial,874836.0,1140537
2011-01-08,Nordeste,Industrial,2548648.0,69854
2011-01-08,Nordeste,Outros,713498.0,241463
2011-01-08,Nordeste,Residencial,1636046.0,15670325
2011-01-08,Nordeste,Rural,319970.0,982275
2011-01-08,Norte,Comercial,325461.0,315952
2011-01-08,Norte,Industrial,1226399.0,13076
2011-01-08,Norte,Outros,253365.8,47408
2011-01-08,Norte,Residencial,541456.0,3280842
2011-01-08,Norte,Rural,60161.0,365444
2011-01-08,Sudeste,Comercial,3194445.0,2255953
2011-01-08,Sudeste,Industrial,8763759.0,233524
2011-01-08,Sudeste,Outros,1806292.0,231359
2011-01-08,Sudeste,Residencial,4840012.0,27812477
2011-01-08,Sudeste,Rural,644635.0,1154210
2011-01-08,Sul,Comercial,998381.0,884589
2011-01-08,Sul,Industrial,2651379.0,201760
2011-01-08,Sul,Outros,481264.0,105395
2011-01-08,Sul,Residencial,1494340.0,8377592
2011-01-08,Sul,Rural,552212.0,941170
2011-01-09,Centro-Oeste,Comercial,518579.0,472830
2011-01-09,Centro-Oeste,Industrial,696133.0,36786
2011-01-09,Centro-Oeste,Outros,327319.0,49280
2011-01-09,Centro-Oeste,Residencial,757502.0,4288107
2011-01-09,Centro-Oeste,Rural,265695.0,415105
2011-01-09,Nordeste,Comercial,886611.0,1142913
2011-01-09,Nordeste,Industrial,2456364.0,69820
2011-01-09,Nordeste,Outros,721100.0,241999
2011-01-09,Nordeste,Residencial,1668339.0,15708019
2011-01-09,Nordeste,Rural,360612.0,1001339
2011-01-09,Norte,Comercial,338933.0,314288
2011-01-09,Norte,Industrial,1187593.0,13017
2011-01-09,Norte,Outros,264643.3,47740
2011-01-09,Norte,Residencial,567602.0,3273245
